Order_ID,Приоритет,Количество,Выручка,Метод доставки,Прибыль,Покупатель,Регион,Продукт,Упаковка продукта,Сегмент покупателя,Категория продукта,Подкатегория продукта,Менеджер,Стоимость доставки,Дата
,,,,,,Joseph Airdo,,,,Consumer,,,,,
,,,,,,Annie Thurman,,,,Consumer,,,,,
,,,,,,Bobby Odegard,,,,Consumer,,,,,
,,,,,,Clay Rozendal,,,,Corporate,,,,,
,,,,,,Carl Jackson,,,,Corporate,,,,,
,,,,,,Aaron Bergman,,,,Corporate,,,,,
,,,,,,Ann Chong,,,,Corporate,,,,,
,,,,,,Hunter Glantz,,,,Corporate,,,,,
,,,,,,Michelle Lonsdale,,,,Corporate,,,,,
,,,,,,Toby Braunhardt,,,,Corporate,,,,,
,,,,,,Chuck Magee,,,,Corporate,,,,,
,,,,,,Philip Brown,,,,Corporate,,,,,
,,,,,,Paul Gonzalez,,,,Corporate,,,,,
,,,,,,Julie Creighton,,,,Corporate,,,,,
,,,,,,Rob Haberlin,,,,Corporate,,,,,
,,,,,,Rick Duston,,,,Corporate,,,,,
,,,,,,Stewart Carmichael,,,,Corporate,,,,,
,,,,,,Alex Avila,,,,Corporate,,,,,
,,,,,,Anthony O'Donnell,,,,Corporate,,,,,
,,,,,,Giulietta Weimer,,,,Corporate,,,,,
,,,,,,Mark Cousins,,,,Corporate,,,,,
,,,,,,Heather Jas,,,,Corporate,,,,,
,,,,,,Chuck Clark,,,,Corporate,,,,,
,,,,,,John Grady,,,,Corporate,,,,,
,,,,,,Michael Granlund,,,,Corporate,,,,,
,,,,,,Maya Herman,,,,Corporate,,,,,
,,,,,,Brad Norvell,,,,Corporate,,,,,
,,,,,,Ken Heidel,,,,Corporate,,,,,
,,,,,,Mike Kennedy,,,,Corporate,,,,,
,,,,,,Theone Pippenger,,,,Corporate,,,,,
,,,,,,Nathan Mautz,,,,Corporate,,,,,
,,,,,,Liz Thompson,,,,Corporate,,,,,
,,,,,,Mary Zewe,,,,Corporate,,,,,
,,,,,,Helen Andreada,,,,Corporate,,,,,
,,,,,,Liz MacKendrick,,,,Corporate,,,,,
,,,,,,Sean O'Donnell,,,,Corporate,,,,,
,,,,,,Shirley Schmidt,,,,Corporate,,,,,
,,,,,,,,"SAFCO Commercial Wire Shelving, Black",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Luxo Professional Combination Clamp-On Lamps,,,Furniture,Office Furnishings,,,
,,,,,,,,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Hon Olson Stacker Stools,,,Furniture,Chairs & Chairmats,,,
,,,,,,,,Tennsco Industrial Shelving,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Hoover Portapowerв„ў Portable Vacuum,,,Office Supplies,Appliances,,,
,,,,,,,,Honeywell EnviracaireВ® Portable Air Cleaner for up to 8 x 10 Room,,,Office Supplies,Appliances,,,
,,,,,,,,Canon PC-428 Personal Copier,,,Technology,Copiers and Fax,,,
,,,,,,,,Sharp AL-1530CS Digital Copier,,,Technology,Copiers and Fax,,,
,,,,,,,,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",,,Furniture,Office Furnishings,,,
,,,,,,,,Westinghouse Clip-On Gooseneck Lamps,,,Furniture,Office Furnishings,,,
,,,,,,,,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,,,Furniture,Office Furnishings,,,
,,,,,,,,Dana Halogen Swing-Arm Architect Lamp,,,Furniture,Office Furnishings,,,
,,,,,,,,Space Solutions Commercial Steel Shelving,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Polycom ViaVideoв„ў Desktop Video Communications Unit,,,Technology,Office Machines,,,
,,,,,,,,Hon 2111 Invitationв„ў Series Corner Table,,,Furniture,Tables,,,
,,,,,,,,Euro Pro Shark Stick Mini Vacuum,,,Office Supplies,Appliances,,,
,,,,,,,,Canon imageCLASS 2200 Advanced Copier,,,Technology,Copiers and Fax,,,
,,,,,,,,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,,Furniture,Tables,,,
,,,,,,,,"Carina Mini System Audio Rack, Model AR050B",,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Carina 42""Hx23 3/4""W Media Storage Unit",,,Office Supplies,Storage & Organization,,,
,,,,,,,,SAFCO Arco Folding Chair,,,Furniture,Chairs & Chairmats,,,
,,,,,,,,"Lifetime Advantageв„ў Folding Chairs, 4/Carton",,,Furniture,Chairs & Chairmats,,,
,,,,,,,,Luxo Economy Swing Arm Lamp,,,Furniture,Office Furnishings,,,
,,,,,,,,Canon PC1060 Personal Laser Copier,,,Technology,Copiers and Fax,,,
,,,,,,,,Telescoping Adjustable Floor Lamp,,,Furniture,Office Furnishings,,,
,,,,,,,,Hon 5100 Series Wood Tables,,,Furniture,Tables,,,
,,,,,,,,Canon Image Class D660 Copier,,,Technology,Copiers and Fax,,,
,,,,,,,,HooverВ® Commercial Lightweight Upright Vacuum,,,Office Supplies,Appliances,,,
,,,,,,,,Dana Swing-Arm Lamps,,,Furniture,Office Furnishings,,,
,,,,,,,,"Lesro Round Back Collection Coffee Table, End Table",,,Furniture,Tables,,,
,,,,,,,,Tennsco Commercial Shelving,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Laminate Occasional Tables,,,Furniture,Tables,,,
,,,,,,,,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,,,Office Supplies,Appliances,,,
,,,,,,,,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Tensor ""Hersey Kiss"" Styled Floor Lamp",,,Furniture,Office Furnishings,,,
,,,,,,,,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",,,Furniture,Office Furnishings,,,
,,,,,,,,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",,,Furniture,Office Furnishings,,,
,,,,,,,,SAFCO Folding Chair Trolley,,,Furniture,Chairs & Chairmats,,,
,,,,,,,,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,,,Office Supplies,Appliances,,,
,,,,,,,,Honeywell Quietcare HEPA Air Cleaner,,,Office Supplies,Appliances,,,
,,,,,,,,Eldon AdvantageВ® Chair Mats for Low to Medium Pile Carpets,,,Furniture,Office Furnishings,,,
,,,,,,,,Eldon Cleatmat Plusв„ў Chair Mats for High Pile Carpets,,,Furniture,Office Furnishings,,,
,,,,,,,,Holmes Odor Grabber,,,Office Supplies,Appliances,,,
,,,,,,,,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",,,Furniture,Office Furnishings,,,
,,,,,,,,Deflect-o Glass Clear Studded Chair Mats,,,Furniture,Office Furnishings,,,
,,,,,,,,Holmes HEPA Air Purifier,,,Office Supplies,Appliances,,,
,,,,,,,,3M Office Air Cleaner,,,Office Supplies,Appliances,,,
,,,,,,,,Bell Sonecor JB700 Caller ID,,,Technology,Telephones and Communication,,,
,,,,,,,,"Deflect-o EconoMat Nonstudded, No Bevel Mat",,,Furniture,Office Furnishings,,,
,,,,,,,,Sharp EL500L Fraction Calculator,,,Technology,Office Machines,,,
,,,,,,,,Eldon Portable Mobile Manager,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Eldon SimplefileВ® Box OfficeВ®,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Canon MP41DH Printing Calculator,,,Technology,Office Machines,,,
,,,,,,,,Canon P1-DHIII Palm Printing Calculator,,,Technology,Office Machines,,,
,,,,,,,,TI 30X Scientific Calculator,,,Technology,Office Machines,,,
,,,,,,,,High Speed Automatic Electric Letter Opener,,,Office Supplies,"Scissors, Rulers and Trimmers",,,
,,,,,,,,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,,,Technology,Office Machines,,,
,,,,,,,,Polycom ViewStationв„ў Adapter H323 Videoconferencing Unit,,,Technology,Office Machines,,,
,,,,,,,,"VTech VT20-2481 2,4GHz Two-Line Phone System w/Answering Machine",,,Technology,Telephones and Communication,,,
,,,,,,,,Bionaire Personal Warm Mist Humidifier/Vaporizer,,,Office Supplies,Appliances,,,
,,,,,,,,Eldon CleatmatВ® Chair Mats for Medium Pile Carpets,,,Furniture,Office Furnishings,,,
,,,,,,,,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",,,Furniture,Office Furnishings,,,
,,,,,,,,DAX Solid Wood Frames,,,Furniture,Office Furnishings,,,
,,,,,,,,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,,,Technology,Telephones and Communication,,,
,,,,,,,,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",,,Furniture,Office Furnishings,,,
,,,,,,,,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,,Furniture,Office Furnishings,,,
,,,,,,,,TI 36X Solar Scientific Calculator,,,Technology,Office Machines,,,
,,,,,,,,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",,,Technology,Office Machines,,,
,,,,,,,,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",,,Technology,Telephones and Communication,,,
,,,,,,,,1726 Digital Answering Machine,,,Technology,Telephones and Communication,,,
,,,,,,,,Polycom VoiceStation 100,,,Technology,Office Machines,,,
,,,,,,,,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",,,Office Supplies,Appliances,,,
,,,,,,,,Avery 52,,,Office Supplies,Labels,,,
,,,,,,,,Xerox 1881,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 213,,,Office Supplies,Paper,,,
,,,,,,,,Crate-A-Filesв„ў,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 1936,,,Office Supplies,Paper,,,
,,,,,,,,StaplesВ® General Use 3-Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1904,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1887,,,Office Supplies,Paper,,,
,,,,,,,,Microsoft Natural Multimedia Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 188,,,Office Supplies,Paper,,,
,,,,,,,,T39m,,,Technology,Telephones and Communication,,,
,,,,,,,,Recycled Eldon Regeneration Jumbo File,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",,,Office Supplies,Envelopes,,,
,,,,,,,,12-1/2 Diameter Round Wall Clock,,,Furniture,Office Furnishings,,,
,,,,,,,,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",,,Office Supplies,Envelopes,,,
,,,,,,,,Home/Office Personal File Carts,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Acco PermaВ® 2700 Stacking Storage Drawers,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Tenex File Box, Personal Filing Tote with Lid, Black",,,Office Supplies,Storage & Organization,,,
,,,,,,,,"HP Office Paper (20Lb, and 87 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,Portable Personal File Box,,,Office Supplies,Storage & Organization,,,
,,,,,,,,PC Concepts 116 Key Quantum 3000 Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1882,,,Office Supplies,Paper,,,
,,,,,,,,Accessory12,,,Technology,Telephones and Communication,,,
,,,,,,,,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"LindenВ® 12"" Wall Clock With Oak Frame",,,Furniture,Office Furnishings,,,
,,,,,,,,Avery 492,,,Office Supplies,Labels,,,
,,,,,,,,"AT&T Black Trimline Phone, Model 210",,,Technology,Office Machines,,,
,,,,,,,,"Wilson Jones 1"" Hanging DublLockВ® Ring Binders",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Avery 493,,,Office Supplies,Labels,,,
,,,,,,,,Fellowes Bankers Boxв„ў StaxonsteelВ® Drawer File/Stacking System,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 1885,,,Office Supplies,Paper,,,
,,,,,,,,i1000,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 1985,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1920,,,Office Supplies,Paper,,,
,,,,,,,,Belkin ErgoBoardв„ў Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,8860,,,Technology,Telephones and Communication,,,
,,,,,,,,252,,,Technology,Telephones and Communication,,,
,,,,,,,,GBC DocuBind 200 Manual Binding Machine,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 220,,,Office Supplies,Paper,,,
,,,,,,,,270c,,,Technology,Telephones and Communication,,,
,,,,,,,,T28 WORLD,,,Technology,Telephones and Communication,,,
,,,,,,,,CF 888,,,Technology,Telephones and Communication,,,
,,,,,,,,Staples Premium Bright 1-Part Blank Computer Paper,,,Office Supplies,Paper,,,
,,,,,,,,Belkin 8 Outlet Surge Protector,,,Office Supplies,Appliances,,,
,,,,,,,,2160i,,,Technology,Telephones and Communication,,,
,,,,,,,,Project Tote Personal File,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Colored Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,Southworth 25% Cotton Antique Laid Paper & Envelopes,,,Office Supplies,Paper,,,
,,,,,,,,5165,,,Technology,Telephones and Communication,,,
,,,,,,,,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",,,Furniture,Office Furnishings,,,
,,,,,,,,Fellowes Super Stor/DrawerВ® Files,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Micro Innovations Micro 3000 Keyboard, Black",,,Technology,Computer Peripherals,,,
,,,,,,,,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,,,Office Supplies,Appliances,,,
,,,,,,,,DAX Clear Channel Poster Frame,,,Furniture,Office Furnishings,,,
,,,,,,,,"HP Office Recycled Paper (20Lb, and 87 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,Eldon Jumbo ProFileв„ў Portable File Boxes Graphite/Black,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Microsoft Internet Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Adesso Programmable 142-Key Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Belkin F9M820V08 8 Outlet Surge,,,Office Supplies,Appliances,,,
,,,,,,,,GBC VeloBinder Strips,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,MicroTAC 650,,,Technology,Telephones and Communication,,,
,,,,,,,,StarTAC 7760,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 210,,,Office Supplies,Paper,,,
,,,,,,,,i500plus,,,Technology,Telephones and Communication,,,
,,,,,,,,Belkin MediaBoard 104- Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1947,,,Office Supplies,Paper,,,
,,,,,,,,"Hayes Optima 56K V,90 Internal Voice Modem",,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1893,,,Office Supplies,Paper,,,
,,,,,,,,Staples Plastic Wall Frames,,,Furniture,Office Furnishings,,,
,,,,,,,,Ames Color-FileВ® Green Diamond Border X-ray Mailers,,,Office Supplies,Envelopes,,,
,,,,,,,,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,,,Technology,Computer Peripherals,,,
,,,,,,,,EldonВ® Wave Desk Accessories,,,Furniture,Office Furnishings,,,
,,,,,,,,g520,,,Technology,Telephones and Communication,,,
,,,,,,,,"Seth Thomas 12"" Clock w/ Goldtone Case",,,Furniture,Office Furnishings,,,
,,,,,,,,Fellowes Stor/DrawerВ® Steel Plusв„ў Storage Drawers,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 1894,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1896,,,Office Supplies,Paper,,,
,,,,,,,,2180,,,Technology,Telephones and Communication,,,
,,,,,,,,Avery Hole Reinforcements,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Belkin 105-Key Black Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Avery Non-Stick Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,5125,,,Technology,Telephones and Communication,,,
,,,,,,,,"Fellowes Mobile Numeric Keypad, Graphite",,,Technology,Computer Peripherals,,,
,,,,,,,,Logitech Access Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,T65,,,Technology,Telephones and Communication,,,
,,,,,,,,"Avery Trapezoid Extra Heavy Duty 4"" Binders",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,V 3600 Series,,,Technology,Telephones and Communication,,,
,,,,,,,,"US Robotics 56K V,92 External Faxmodem",,,Technology,Computer Peripherals,,,
,,,,,,,,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",,,Office Supplies,Paper,,,
,,,,,,,,"Deflect-o SuperTrayв„ў Unbreakable Stackable Tray, Letter, Black",,,Furniture,Office Furnishings,,,
,,,,,,,,Wilson Jones Impact Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Surelockв„ў Post Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Fellowes 17-key keypad for PS/2 interface,,,Technology,Computer Peripherals,,,
,,,,,,,,Fellowes StaxonsteelВ® Drawer Files,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Avery 491,,,Office Supplies,Labels,,,
,,,,,,,,KF 788,,,Technology,Telephones and Communication,,,
,,,,,,,,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",,,Furniture,Office Furnishings,,,
,,,,,,,,"Fellowes Internet Keyboard, Platinum",,,Technology,Computer Peripherals,,,
,,,,,,,,Hoover WindTunnelв„ў Plus Canister Vacuum,,,Office Supplies,Appliances,,,
,,,,,,,,"GBC Laser Imprintable Binding System Covers, Desert Sand",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Belkin F5C206VTEL 6 Outlet Surge,,,Office Supplies,Appliances,,,
,,,,,,,,Computer Printout Paper with Letter-Trim Perforations,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 199,,,Office Supplies,Paper,,,
,,,,,,,,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Staples File Caddy,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Avery Flip-Chart Easel Binder, Black",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,GBC Instant Indexв„ў System for Binding Systems,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Park Ridgeв„ў Embossed Executive Business Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb, and 84 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,Filing/Storage Totes and Swivel Casters,,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Cardinal Slant-DВ® Ring Binder, Heavy Gauge Vinyl",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Tenex Personal Project File with Scoop Front Design, Black",,,Office Supplies,Storage & Organization,,,
,,,,,,,,"Angle-D Binders with Locking Rings, Label Holders",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 217,,,Office Supplies,Paper,,,
,,,,,,,,600 Series Flip,,,Technology,Telephones and Communication,,,
,,,,,,,,"GBC Twin Loopв„ў Wire Binding Elements, 9/16"" Spine, Black",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Fellowes Basic 104-Key Keyboard, Platinum",,,Technology,Computer Peripherals,,,
,,,,,,,,Xerox 1924,,,Office Supplies,Paper,,,
,,,,,,,,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,,Furniture,Office Furnishings,,,
,,,,,,,,Recycled Steel Personal File for Standard File Folders,,,Office Supplies,Storage & Organization,,,
,,,,,,,,GBC Standard Plastic Binding Systems Combs,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Micro Innovations 104 Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Binder Posts,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"Howard Miller 16"" Diameter Gallery Wall Clock",,,Furniture,Office Furnishings,,,
,,,,,,,,"Dual Level, Single-Width Filing Carts",,,Office Supplies,Storage & Organization,,,
,,,,,,,,Xerox 194,,,Office Supplies,Paper,,,
,,,,,,,,"EldonВ® Expressionsв„ў Wood Desk Accessories, Oak",,,Furniture,Office Furnishings,,,
,,,,,,,,Avery 485,,,Office Supplies,Labels,,,
,,,,,,,,GBC Binding covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,GBC Standard Therm-A-Bind Covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1928,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1939,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1978,,,Office Supplies,Paper,,,
,,,,,,,,Wausau Papers AstrobrightsВ® Colored Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,Self-Adhesive Ring Binder Labels,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,9-3/4 Diameter Round Wall Clock,,,Furniture,Office Furnishings,,,
,,,,,,,,Xerox 1941,,,Office Supplies,Paper,,,
,,,,,,,,Durable Pressboard Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,ACCOHIDEВ® Binder by Acco,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Eldon Executive Woodline II Cherry Finish Desk Accessories,,,Furniture,Office Furnishings,,,
,,,,,,,,Logitech Cordless Navigator Duo,,,Technology,Computer Peripherals,,,
,,,,,,,,Hanging Personal Folder File,,,Office Supplies,Storage & Organization,,,
,,,,,,,,3285,,,Technology,Telephones and Communication,,,
,,,,,,,,Kensington 7 Outlet MasterPieceВ® HOMEOFFICE Power Control Center,,,Office Supplies,Appliances,,,
,,,,,,,,"Seth Thomas 13 1/2"" Wall Clock",,,Furniture,Office Furnishings,,,
,,,,,,,,3M Organizer Strips,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Economy Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,X-Rackв„ў File for Hanging Folders,,,Office Supplies,Storage & Organization,,,
,,,,,,,,Avery Durable Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Avery 487,,,Office Supplies,Labels,,,
,,,,,,,,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Hand-Finished Solid Wood Document Frame,,,Furniture,Office Furnishings,,,
,,,,,,,,Staples Brown Kraft Recycled Clasp Envelopes,,,Office Supplies,Envelopes,,,
,,,,,,,,Kensington 6 Outlet Guardian Standard Surge Protector,,,Office Supplies,Appliances,,,
,,,,,,,,"#10 White Business Envelopes,4 1/8 x 9 1/2",,,Office Supplies,Envelopes,,,
,,,,,,,,Microsoft Natural Keyboard Elite,,,Technology,Computer Peripherals,,,
,,,,,,,,6162i,,,Technology,Telephones and Communication,,,
,,,,,,,,Eldon Image Series Black Desk Accessories,,,Furniture,Office Furnishings,,,
,,,,,,,,Avery 498,,,Office Supplies,Labels,,,
,,,,,,,,Staples 6 Outlet Surge,,,Office Supplies,Appliances,,,
,,,,,,,,Xerox 1903,,,Office Supplies,Paper,,,
,,,,,,,,"Staples Copy Paper (20Lb, and 84 Bright)",,,Office Supplies,Paper,,,
,,,,,,,,Eureka Disposable Bags for SanitaireВ® Vibra Groomer IВ® Upright Vac,,,Office Supplies,Appliances,,,
,,,,,,,,Recycled Premium Regency Composition Covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,StarTAC 6500,,,Technology,Telephones and Communication,,,
,,,,,,,,Tuff Stuffв„ў Recycled Round Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox 1994,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1993,,,Office Supplies,Paper,,,
,,,,,,,,GBC DocuBind P100 Manual Binding Machine,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Xerox Blank Computer Paper,,,Office Supplies,Paper,,,
,,,,,,,,Belkin 6 Outlet Metallic Surge Strip,,,Office Supplies,Appliances,,,
,,,,,,,,Belkin Premiere Surge Master II 8-outlet surge protector,,,Office Supplies,Appliances,,,
,,,,,,,,Wilson Jones вЂњSnapвЂќ Scratch Pad Binder Tool for Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Avery 510,,,Office Supplies,Labels,,,
,,,,,,,,Xerox 193,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1892,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 1910,,,Office Supplies,Paper,,,
,,,,,,,,Avery 506,,,Office Supplies,Labels,,,
,,,,,,,,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,,,Office Supplies,Envelopes,,,
,,,,,,,,Avery 478,,,Office Supplies,Labels,,,
,,,,,,,,Cardinal Poly Pocket Divider Pockets for Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,Accessory35,,,Technology,Telephones and Communication,,,
,,,,,,,,Xerox 214,,,Office Supplies,Paper,,,
,,,,,,,,Xerox 212,,,Office Supplies,Paper,,,
,,,,,,,,Binding Machine Supplies,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,8290,,,Technology,Telephones and Communication,,,
,,,,,,,,GBC Linen Binding Covers,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,8890,,,Technology,Telephones and Communication,,,
,,,,,,,,Micro Innovations Media Access Pro Keyboard,,,Technology,Computer Peripherals,,,
,,,,,,,,Avery 507,,,Office Supplies,Labels,,,
,,,,,,,,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",,,Office Supplies,Envelopes,,,
,,,,,,,,Avery Printable Repositionable Plastic Tabs,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,6120,,,Technology,Telephones and Communication,,,
,,,,,,,,Avery Binding System Hidden Tabв„ў Executive Style Index Sets,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,XtraLifeВ® ClearVueв„ў Slant-DВ® Ring Binders by Cardinal,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,R380,,,Technology,Telephones and Communication,,,
,,,,,,,,"SAFCO Mobile Desk Side File, Wire Frame",,,Office Supplies,Storage & Organization,,,
,,,,,,,,LX 788,,,Technology,Telephones and Communication,,,
,,,,,,,,Self-Adhesive Address Labels for Typewriters by Universal,,,Office Supplies,Labels,,,
,,,,,,,,Avery Binder Labels,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",,,Office Supplies,Paper,,,
,,,,,,,,6160,,,Technology,Telephones and Communication,,,
,,,,,,,,Avery 49,,,Office Supplies,Labels,,,
,,,,,,,,"Eldon Expressionsв„ў Desk Accessory, Wood Pencil Holder, Oak",,,Furniture,Office Furnishings,,,
,,,,,,,,Avery Arch Ring Binders,,,Office Supplies,Binders and Binder Accessories,,,
,,,,,,,,APC 7 Outlet Network SurgeArrest Surge Protector,,,Office Supplies,Appliances,,,
,,,,,,,,Xerox 1966,,,Office Supplies,Paper,,,
,,,,,,,,"Acco Smartsocketв„ў Table Surge Protector, 6 Color-Coded Adapter Outlets",,,Office Supplies,Appliances,,,
